row_id,latitude,longitude,date_time,organism_id,geometry,date,time,date_string,year,month_day
1739_71385,44.780794,-124.074333,2016-08-30 22:43:00,https://happywhale.com/individual/19957,POINT (-124.074333 44.780794),2016-08-30,22:43:00,2016-08-30,2016,08-30
1739_8969,44.783962,-124.074011,2016-08-30 23:04:00,https://happywhale.com/individual/19917,POINT (-124.074011 44.783962),2016-08-30,23:04:00,2016-08-30,2016,08-30
1739_54751,44.779414,-124.073753,2016-08-31 09:06:00,https://happywhale.com/individual/19932,POINT (-124.073753 44.779414),2016-08-31,09:06:00,2016-08-31,2016,08-31
1739_29246,48.45,-122.785,2016-08-31 11:20:00,https://happywhale.com/individual/4309,POINT (-122.785 48.45),2016-08-31,11:20:00,2016-08-31,2016,08-31
1739_150734,44.812048,-124.064119,2016-09-02 21:15:00,https://happywhale.com/individual/19964,POINT (-124.064119 44.812048),2016-09-02,21:15:00,2016-09-02,2016,09-02
1739_12831,44.789267,-124.076757,2016-09-17 10:23:00,https://happywhale.com/individual/19918,POINT (-124.076757 44.789267),2016-09-17,10:23:00,2016-09-17,2016,09-17
1739_17255,44.786368,-124.073904,2016-09-22 00:00:00,https://happywhale.com/individual/19957,POINT (-124.073904 44.786368),2016-09-22,00:00:00,2016-09-22,2016,09-22
1739_104579,44.786789,-124.074483,2016-09-22 00:24:00,https://happywhale.com/individual/19967,POINT (-124.074483 44.786789),2016-09-22,00:24:00,2016-09-22,2016,09-22
1739_217594,44.82932,-124.066265,2016-09-22 18:57:00,https://happywhale.com/individual/19926,POINT (-124.066265 44.82932),2016-09-22,18:57:00,2016-09-22,2016,09-22
1739_121261,44.812109,-124.063432,2016-09-22 19:21:00,https://happywhale.com/individual/19965,POINT (-124.063432 44.812109),2016-09-22,19:21:00,2016-09-22,2016,09-22
1739_104578,44.812534,-124.063636,2016-09-22 19:41:00,https://happywhale.com/individual/19961,POINT (-124.063636 44.812534),2016-09-22,19:41:00,2016-09-22,2016,09-22
1739_250989,44.789033,-124.073035,2016-09-22 21:10:00,https://happywhale.com/individual/19925,POINT (-124.073035 44.789033),2016-09-22,21:10:00,2016-09-22,2016,09-22
1739_255091,44.787137,-124.073732,2016-09-22 21:55:00,https://happywhale.com/individual/19968,POINT (-124.073732 44.787137),2016-09-22,21:55:00,2016-09-22,2016,09-22
1739_146583,44.786164,-124.075899,2016-09-22 21:55:00,https://happywhale.com/individual/19966,POINT (-124.075899 44.786164),2016-09-22,21:55:00,2016-09-22,2016,09-22
1739_167452,44.785936,-124.076543,2016-09-22 22:37:00,https://happywhale.com/individual/19969,POINT (-124.076543 44.785936),2016-09-22,22:37:00,2016-09-22,2016,09-22
1739_108773,44.787215,-124.074354,2016-09-24 18:55:00,https://happywhale.com/individual/19970,POINT (-124.074354 44.787215),2016-09-24,18:55:00,2016-09-24,2016,09-24
1739_92160,44.78763,-124.07474,2016-09-24 19:03:00,https://happywhale.com/individual/19971,POINT (-124.07474 44.78763),2016-09-24,19:03:00,2016-09-24,2016,09-24
1739_129685,44.786606,-124.074547,2016-09-24 19:07:00,https://happywhale.com/individual/19918,POINT (-124.074547 44.786606),2016-09-24,19:07:00,2016-09-24,2016,09-24
1739_205144,44.786971,-124.074697,2016-09-29 19:19:00,https://happywhale.com/individual/19964,POINT (-124.074697 44.786971),2016-09-29,19:19:00,2016-09-29,2016,09-29
1739_42154,44.785104,-124.075255,2016-09-29 19:33:00,https://happywhale.com/individual/19931,POINT (-124.075255 44.785104),2016-09-29,19:33:00,2016-09-29,2016,09-29
1739_125465,44.759248,-124.068754,2016-09-29 19:46:00,https://happywhale.com/individual/19957,POINT (-124.068754 44.759248),2016-09-29,19:46:00,2016-09-29,2016,09-29
1739_188383,44.759324,-124.068947,2016-09-29 19:50:00,https://happywhale.com/individual/19914,POINT (-124.068947 44.759324),2016-09-29,19:50:00,2016-09-29,2016,09-29
1739_8970,44.758109,-124.068346,2016-09-29 21:49:00,https://happywhale.com/individual/19972,POINT (-124.068346 44.758109),2016-09-29,21:49:00,2016-09-29,2016,09-29
1739_129686,44.759979,-124.069076,2016-09-29 23:07:00,https://happywhale.com/individual/19973,POINT (-124.069076 44.759979),2016-09-29,23:07:00,2016-09-29,2016,09-29
1739_255092,44.787236,-124.072917,2016-09-29 23:33:00,https://happywhale.com/individual/19974,POINT (-124.072917 44.787236),2016-09-29,23:33:00,2016-09-29,2016,09-29
1739_88029,37.65,-123.0,2016-11-06 14:35:00,,POINT (-123 37.65),2016-11-06,14:35:00,2016-11-06,2016,11-06
1739_179561,36.628095,-121.913542,2016-12-03 10:30:00,,POINT (-121.913542 36.628095),2016-12-03,10:30:00,2016-12-03,2016,12-03
1739_50116,33.537322,-117.812006,2016-12-04 13:32:00,https://happywhale.com/individual/119931,POINT (-117.812006 33.537322),2016-12-04,13:32:00,2016-12-04,2016,12-04
1739_251801,33.43,-117.7,2016-12-04 13:32:00,,POINT (-117.7 33.43),2016-12-04,13:32:00,2016-12-04,2016,12-04
1739_125008,33.539453,-117.815512,2016-12-04 13:44:00,,POINT (-117.815512 33.539453),2016-12-04,13:44:00,2016-12-04,2016,12-04
1739_176680,33.43,-117.7,2016-12-04 13:44:00,,POINT (-117.7 33.43),2016-12-04,13:44:00,2016-12-04,2016,12-04
1739_4303,33.978736,-118.490381,2016-12-09 12:46:00,,POINT (-118.490381 33.978736),2016-12-09,12:46:00,2016-12-09,2016,12-09
1739_75034,33.855614,-118.441833,2016-12-18 12:28:00,,POINT (-118.441833 33.855614),2016-12-18,12:28:00,2016-12-18,2016,12-18
1739_91718,33.6146,-118.1596,2016-12-21 16:43:00,,POINT (-118.1596 33.6146),2016-12-21,16:43:00,2016-12-21,2016,12-21
1739_225513,33.390468,-117.639588,2016-12-23 13:31:00,,POINT (-117.639588 33.390468),2016-12-23,13:31:00,2016-12-23,2016,12-23
1739_146210,33.7067,-118.3879,2016-12-29 13:37:00,,POINT (-118.3879 33.7067),2016-12-29,13:37:00,2016-12-29,2016,12-29
1739_141,33.7027,-118.3546,2016-12-30 13:52:00,,POINT (-118.3546 33.7027),2016-12-30,13:52:00,2016-12-30,2016,12-30
1739_250530,34.0,-118.51,2016-12-31 00:00:00,,POINT (-118.51 34),2016-12-31,00:00:00,2016-12-31,2016,12-31
1739_70984,36.91,-122.02,2016-12-31 11:16:00,,POINT (-122.02 36.91),2016-12-31,11:16:00,2016-12-31,2016,12-31
1739_116709,33.7027,-118.3546,2016-12-31 14:11:00,,POINT (-118.3546 33.7027),2016-12-31,14:11:00,2016-12-31,2016,12-31
1739_96031,33.6,-118.1,2017-01-02 14:18:00,,POINT (-118.1 33.6),2017-01-02,14:18:00,2017-01-02,2017,01-02
1739_41724,33.6933,-118.3485,2017-01-04 12:55:00,,POINT (-118.3485 33.6933),2017-01-04,12:55:00,2017-01-04,2017,01-04
1739_133556,33.6981,-118.3569,2017-01-05 13:15:00,,POINT (-118.3569 33.6981),2017-01-05,13:15:00,2017-01-05,2017,01-05
1739_200453,33.6913,-118.3432,2017-01-06 16:30:00,,POINT (-118.3432 33.6913),2017-01-06,16:30:00,2017-01-06,2017,01-06
1739_12632,33.988136,-119.386833,2017-01-06 17:03:00,,POINT (-119.386833 33.988136),2017-01-06,17:03:00,2017-01-06,2017,01-06
1739_258995,33.6,-118.1,2017-01-07 17:15:00,,POINT (-118.1 33.6),2017-01-07,17:15:00,2017-01-07,2017,01-07
1739_217364,36.62845,-121.90258,2017-01-12 09:35:00,,POINT (-121.90258 36.62845),2017-01-12,09:35:00,2017-01-12,2017,01-12
1739_12635,37.4685,-122.5089,2017-01-14 10:59:00,,POINT (-122.5089 37.4685),2017-01-14,10:59:00,2017-01-14,2017,01-14
1739_246464,33.7191,-118.3619,2017-01-14 13:08:00,,POINT (-118.3619 33.7191),2017-01-14,13:08:00,2017-01-14,2017,01-14
1739_250540,36.91,-122.02,2017-01-14 14:08:00,,POINT (-122.02 36.91),2017-01-14,14:08:00,2017-01-14,2017,01-14
1739_200639,33.6,-118.1,2017-01-15 11:48:00,,POINT (-118.1 33.6),2017-01-15,11:48:00,2017-01-15,2017,01-15
1739_179614,33.703,-118.3499,2017-01-26 16:31:00,,POINT (-118.3499 33.703),2017-01-26,16:31:00,2017-01-26,2017,01-26
1739_45963,33.7066,-118.3531,2017-01-29 13:11:00,,POINT (-118.3531 33.7066),2017-01-29,13:11:00,2017-01-29,2017,01-29
1739_20949,33.6765,-118.3796,2017-01-29 13:40:00,,POINT (-118.3796 33.6765),2017-01-29,13:40:00,2017-01-29,2017,01-29
1739_133557,33.6697,-118.333,2017-01-30 16:07:00,,POINT (-118.333 33.6697),2017-01-30,16:07:00,2017-01-30,2017,01-30
1739_20965,33.7173,-118.3909,2017-02-03 16:32:00,,POINT (-118.3909 33.7173),2017-02-03,16:32:00,2017-02-03,2017,02-03
1739_41726,33.6896,-118.1706,2017-02-04 13:49:00,,POINT (-118.1706 33.6896),2017-02-04,13:49:00,2017-02-04,2017,02-04
1739_54344,36.6,-122.0,2017-02-04 17:33:00,,POINT (-122 36.6),2017-02-04,17:33:00,2017-02-04,2017,02-04
1739_41727,33.6574,-118.31,2017-02-05 10:40:00,,POINT (-118.31 33.6574),2017-02-05,10:40:00,2017-02-05,2017,02-05
1739_215936,25.1,-112.15,2017-02-07 00:00:00,,POINT (-112.15 25.1),2017-02-07,00:00:00,2017-02-07,2017,02-07
1739_96032,33.6,-118.1,2017-02-08 17:06:00,,POINT (-118.1 33.6),2017-02-08,17:06:00,2017-02-08,2017,02-08
1739_37555,33.7176,-118.2141,2017-02-11 13:42:00,,POINT (-118.2141 33.7176),2017-02-11,13:42:00,2017-02-11,2017,02-11
1739_116713,33.6873,-118.2619,2017-02-11 16:36:00,,POINT (-118.2619 33.6873),2017-02-11,16:36:00,2017-02-11,2017,02-11
1739_95851,33.6873,-118.2619,2017-02-12 10:20:00,,POINT (-118.2619 33.6873),2017-02-12,10:20:00,2017-02-12,2017,02-12
1739_200454,22.877339,-109.847766,2017-02-15 13:27:00,,POINT (-109.847766 22.877339),2017-02-15,13:27:00,2017-02-15,2017,02-15
1739_66847,33.6965,-118.2104,2017-02-19 13:41:00,,POINT (-118.2104 33.6965),2017-02-19,13:41:00,2017-02-19,2017,02-19
1739_29298,33.6461,-118.3267,2017-02-20 13:08:00,,POINT (-118.3267 33.6461),2017-02-20,13:08:00,2017-02-20,2017,02-20
1739_142119,33.5898,-117.9023,2017-02-25 10:36:00,,POINT (-117.9023 33.5898),2017-02-25,10:36:00,2017-02-25,2017,02-25
1739_246468,33.6958,-118.345,2017-02-25 13:15:00,,POINT (-118.345 33.6958),2017-02-25,13:15:00,2017-02-25,2017,02-25
1739_258811,33.7,-118.4,2017-02-25 14:50:00,,POINT (-118.4 33.7),2017-02-25,14:50:00,2017-02-25,2017,02-25
1739_58745,26.868334,-113.17964,2017-03-02 00:00:00,,POINT (-113.17964 26.868334),2017-03-02,00:00:00,2017-03-02,2017,03-02
1739_117898,33.43,-117.7,2017-03-03 05:55:00,,POINT (-117.7 33.43),2017-03-03,05:55:00,2017-03-03,2017,03-03
1739_76273,33.43,-117.7,2017-03-03 05:55:00,,POINT (-117.7 33.43),2017-03-03,05:55:00,2017-03-03,2017,03-03
1739_87631,33.6823,-118.3183,2017-03-03 10:28:00,,POINT (-118.3183 33.6823),2017-03-03,10:28:00,2017-03-03,2017,03-03
1739_237993,33.6728,-118.3119,2017-03-04 09:54:00,,POINT (-118.3119 33.6728),2017-03-04,09:54:00,2017-03-04,2017,03-04
1739_104171,37.466,-122.5473,2017-03-04 11:08:00,,POINT (-122.5473 37.466),2017-03-04,11:08:00,2017-03-04,2017,03-04
1739_112574,33.6866,-118.3286,2017-03-05 11:10:00,,POINT (-118.3286 33.6866),2017-03-05,11:10:00,2017-03-05,2017,03-05
1739_41734,33.6394,-118.202,2017-03-07 17:04:00,,POINT (-118.202 33.6394),2017-03-07,17:04:00,2017-03-07,2017,03-07
1739_139147,33.43,-117.7,2017-03-10 04:05:00,,POINT (-117.7 33.43),2017-03-10,04:05:00,2017-03-10,2017,03-10
1739_134835,33.43,-117.7,2017-03-10 04:17:00,,POINT (-117.7 33.43),2017-03-10,04:17:00,2017-03-10,2017,03-10
1739_9771,33.43,-117.7,2017-03-10 06:09:00,,POINT (-117.7 33.43),2017-03-10,06:09:00,2017-03-10,2017,03-10
1739_225571,33.698,-118.2097,2017-03-10 13:37:00,,POINT (-118.2097 33.698),2017-03-10,13:37:00,2017-03-10,2017,03-10
1739_254731,33.698,-118.2097,2017-03-10 13:46:00,,POINT (-118.2097 33.698),2017-03-10,13:46:00,2017-03-10,2017,03-10
1739_225572,33.698,-118.2097,2017-03-10 15:57:00,,POINT (-118.2097 33.698),2017-03-10,15:57:00,2017-03-10,2017,03-10
1739_254744,37.494882,-122.513523,2017-03-11 10:52:00,,POINT (-122.513523 37.494882),2017-03-11,10:52:00,2017-03-11,2017,03-11
1739_142137,33.6843,-118.2623,2017-03-11 13:40:00,,POINT (-118.2623 33.6843),2017-03-11,13:40:00,2017-03-11,2017,03-11
1739_75095,33.6843,-118.2623,2017-03-11 16:17:00,,POINT (-118.2623 33.6843),2017-03-11,16:17:00,2017-03-11,2017,03-11
1739_247813,36.8,-122.0,2017-03-12 00:01:00,,POINT (-122 36.8),2017-03-12,00:01:00,2017-03-12,2017,03-12
1739_215357,36.843142,-121.997681,2017-03-12 00:43:00,,POINT (-121.997681 36.843142),2017-03-12,00:43:00,2017-03-12,2017,03-12
1739_33944,31.849565,-116.801147,2017-03-12 08:34:00,,POINT (-116.801147 31.849565),2017-03-12,08:34:00,2017-03-12,2017,03-12
1739_234381,31.793555,-116.768188,2017-03-12 09:13:00,,POINT (-116.768188 31.793555),2017-03-12,09:13:00,2017-03-12,2017,03-12
1739_83885,31.774878,-116.773682,2017-03-12 10:31:00,,POINT (-116.773682 31.774878),2017-03-12,10:31:00,2017-03-12,2017,03-12
1739_98281,36.772773,-122.074585,2017-03-17 02:48:00,,POINT (-122.074585 36.772773),2017-03-17,02:48:00,2017-03-17,2017,03-17
1739_196353,37.399074,-122.526054,2017-03-18 09:18:00,,POINT (-122.526054 37.399074),2017-03-18,09:18:00,2017-03-18,2017,03-18
1739_254730,33.7036,-118.3533,2017-03-18 13:21:00,,POINT (-118.3533 33.7036),2017-03-18,13:21:00,2017-03-18,2017,03-18
1739_91778,33.7036,-118.3533,2017-03-18 13:21:00,,POINT (-118.3533 33.7036),2017-03-18,13:21:00,2017-03-18,2017,03-18
1739_179633,33.7036,-118.3533,2017-03-18 15:59:00,,POINT (-118.3533 33.7036),2017-03-18,15:59:00,2017-03-18,2017,03-18
1739_8599,33.7036,-118.3533,2017-03-18 17:08:00,,POINT (-118.3533 33.7036),2017-03-18,17:08:00,2017-03-18,2017,03-18
1739_125907,36.700356,-121.91082,2017-03-19 00:00:00,,POINT (-121.91082 36.700356),2017-03-19,00:00:00,2017-03-19,2017,03-19
1739_254729,33.6952,-118.322,2017-03-25 15:44:00,,POINT (-118.322 33.6952),2017-03-25,15:44:00,2017-03-25,2017,03-25
1739_259978,33.43,-117.7,2017-03-26 12:53:00,,POINT (-117.7 33.43),2017-03-26,12:53:00,2017-03-26,2017,03-26
1739_76274,33.43,-117.7,2017-03-26 13:57:00,,POINT (-117.7 33.43),2017-03-26,13:57:00,2017-03-26,2017,03-26
1739_95872,33.7061,-118.1359,2017-03-30 14:18:00,,POINT (-118.1359 33.7061),2017-03-30,14:18:00,2017-03-30,2017,03-30
1739_125070,33.7055,-118.3337,2017-04-01 13:11:00,,POINT (-118.3337 33.7055),2017-04-01,13:11:00,2017-04-01,2017,04-01
1739_91777,33.7086,-118.3413,2017-04-02 13:04:00,,POINT (-118.3413 33.7086),2017-04-02,13:04:00,2017-04-02,2017,04-02
1739_258831,33.7188,-118.1799,2017-04-03 12:47:00,,POINT (-118.1799 33.7188),2017-04-03,12:47:00,2017-04-03,2017,04-03
1739_75094,33.7173,-118.2043,2017-04-04 12:58:00,,POINT (-118.2043 33.7173),2017-04-04,12:58:00,2017-04-04,2017,04-04
1739_205532,44.808695,-124.073753,2017-04-09 00:00:00,,POINT (-124.073753 44.808695),2017-04-09,00:00:00,2017-04-09,2017,04-09
1739_218423,33.43,-117.7,2017-04-10 16:51:00,,POINT (-117.7 33.43),2017-04-10,16:51:00,2017-04-10,2017,04-10
1739_75490,44.812018,-124.063497,2017-04-12 18:39:00,https://happywhale.com/individual/76193,POINT (-124.063497 44.812018),2017-04-12,18:39:00,2017-04-12,2017,04-12
1739_95898,26.645004,-113.654938,2017-04-13 14:46:00,,POINT (-113.654938 26.645004),2017-04-13,14:46:00,2017-04-13,2017,04-13
1739_62165,26.645004,-113.654938,2017-04-13 14:49:00,,POINT (-113.654938 26.645004),2017-04-13,14:49:00,2017-04-13,2017,04-13
1739_142152,34.2,-120.0,2017-04-14 10:00:00,,POINT (-120 34.2),2017-04-14,10:00:00,2017-04-14,2017,04-14
1739_117376,55.201994,-133.468781,2017-04-16 00:00:00,,POINT (-133.468781 55.201994),2017-04-16,00:00:00,2017-04-16,2017,04-16
1739_129687,44.784702,-124.075963,2017-04-28 22:03:00,,POINT (-124.075963 44.784702),2017-04-28,22:03:00,2017-04-28,2017,04-28
1739_75491,44.787063,-124.076779,2017-05-07 19:07:00,,POINT (-124.076779 44.787063),2017-05-07,19:07:00,2017-05-07,2017,05-07
1739_175933,44.779828,-124.074268,2017-05-18 22:27:00,,POINT (-124.074268 44.779828),2017-05-18,22:27:00,2017-05-18,2017,05-18
1739_137904,37.690341,-123.007393,2017-05-20 12:09:00,,POINT (-123.007393 37.690341),2017-05-20,12:09:00,2017-05-20,2017,05-20
1739_34629,33.43,-117.7,2017-05-20 16:19:00,,POINT (-117.7 33.43),2017-05-20,16:19:00,2017-05-20,2017,05-20
1739_121262,44.811835,-124.065599,2017-06-11 21:01:00,https://happywhale.com/individual/102207,POINT (-124.065599 44.811835),2017-06-11,21:01:00,2017-06-11,2017,06-11
1739_535,44.781169,-124.075148,2017-06-11 22:06:00,,POINT (-124.075148 44.781169),2017-06-11,22:06:00,2017-06-11,2017,06-11
1739_246871,44.780605,-124.075384,2017-06-14 21:34:00,https://happywhale.com/individual/53696,POINT (-124.075384 44.780605),2017-06-14,21:34:00,2017-06-14,2017,06-14
1739_21075,38.77,-123.54,2017-06-18 00:00:00,,POINT (-123.54 38.77),2017-06-18,00:00:00,2017-06-18,2017,06-18
1739_246580,38.77,-123.54,2017-06-21 00:00:00,,POINT (-123.54 38.77),2017-06-21,00:00:00,2017-06-21,2017,06-21
1739_112959,44.745766,-124.06796,2017-06-21 21:04:00,https://happywhale.com/individual/53692,POINT (-124.06796 44.745766),2017-06-21,21:04:00,2017-06-21,2017,06-21
1739_154822,44.812221,-124.063582,2017-06-24 08:39:00,https://happywhale.com/individual/53692,POINT (-124.063582 44.812221),2017-06-24,08:39:00,2017-06-24,2017,06-24
1739_112672,37.719361,-123.043028,2017-06-24 11:58:00,,POINT (-123.043028 37.719361),2017-06-24,11:58:00,2017-06-24,2017,06-24
1739_171354,38.77,-123.54,2017-06-26 00:00:00,,POINT (-123.54 38.77),2017-06-26,00:00:00,2017-06-26,2017,06-26
1739_58627,37.695355,-123.01296,2017-07-02 12:09:00,,POINT (-123.01296 37.695355),2017-07-02,12:09:00,2017-07-02,2017,07-02
1739_75819,48.457213,-122.676918,2017-07-03 00:00:00,,POINT (-122.676918 48.457213),2017-07-03,00:00:00,2017-07-03,2017,07-03
1739_4749,44.831023,-124.067788,2017-07-06 10:21:00,https://happywhale.com/individual/53692,POINT (-124.067788 44.831023),2017-07-06,10:21:00,2017-07-06,2017,07-06
1739_8686,48.49,-122.76,2017-07-06 16:48:00,,POINT (-122.76 48.49),2017-07-06,16:48:00,2017-07-06,2017,07-06
1739_71108,37.6937,-122.9984,2017-07-08 00:00:00,,POINT (-122.9984 37.6937),2017-07-08,00:00:00,2017-07-08,2017,07-08
1739_121267,44.812071,-124.063357,2017-07-08 08:51:00,https://happywhale.com/individual/53692,POINT (-124.063357 44.812071),2017-07-08,08:51:00,2017-07-08,2017,07-08
1739_54746,44.780304,-124.074762,2017-07-08 11:37:00,https://happywhale.com/individual/51244,POINT (-124.074762 44.780304),2017-07-08,11:37:00,2017-07-08,2017,07-08
1739_50591,44.786357,-124.077573,2017-07-15 00:41:00,,POINT (-124.077573 44.786357),2017-07-15,00:41:00,2017-07-15,2017,07-15
1739_93629,44.286119,-124.117825,2017-07-15 10:45:00,,POINT (-124.117825 44.286119),2017-07-15,10:45:00,2017-07-15,2017,07-15
1739_125474,44.779085,-124.073238,2017-07-19 00:56:00,https://happywhale.com/individual/53694,POINT (-124.073238 44.779085),2017-07-19,00:56:00,2017-07-19,2017,07-19
1739_54747,44.759689,-124.067992,2017-07-19 19:03:00,https://happywhale.com/individual/19959,POINT (-124.067992 44.759689),2017-07-19,19:03:00,2017-07-19,2017,07-19
1739_234295,44.831564,-124.065728,2017-07-20 00:26:00,https://happywhale.com/individual/53692,POINT (-124.065728 44.831564),2017-07-20,00:26:00,2017-07-20,2017,07-20
1739_158996,44.830989,-124.066061,2017-07-20 08:57:00,https://happywhale.com/individual/19955,POINT (-124.066061 44.830989),2017-07-20,08:57:00,2017-07-20,2017,07-20
1739_221744,44.831107,-124.063411,2017-07-20 23:27:00,https://happywhale.com/individual/54324,POINT (-124.063411 44.831107),2017-07-20,23:27:00,2017-07-20,2017,07-20
1739_8975,44.831548,-124.065363,2017-07-27 08:24:00,https://happywhale.com/individual/19957,POINT (-124.065363 44.831548),2017-07-27,08:24:00,2017-07-27,2017,07-27
1739_217599,44.828509,-124.066329,2017-07-29 00:37:00,https://happywhale.com/individual/19922,POINT (-124.066329 44.828509),2017-07-29,00:37:00,2017-07-29,2017,07-29
1739_67286,44.830909,-124.06635,2017-07-29 08:22:00,https://happywhale.com/individual/19957,POINT (-124.06635 44.830909),2017-07-29,08:22:00,2017-07-29,2017,07-29
1739_8976,44.830103,-124.068475,2017-07-29 21:56:00,https://happywhale.com/individual/53700,POINT (-124.068475 44.830103),2017-07-29,21:56:00,2017-07-29,2017,07-29
1739_54544,48.316081,-123.359985,2017-08-04 09:30:00,,POINT (-123.359985 48.316081),2017-08-04,09:30:00,2017-08-04,2017,08-04
1739_96252,44.812654,-124.064527,2017-08-06 08:41:00,https://happywhale.com/individual/19957,POINT (-124.064527 44.812654),2017-08-06,08:41:00,2017-08-06,2017,08-06
1739_8978,44.781014,-124.074504,2017-08-06 09:36:00,,POINT (-124.074504 44.781014),2017-08-06,09:36:00,2017-08-06,2017,08-06
1739_154832,44.759628,-124.068829,2017-08-06 20:55:00,,POINT (-124.068829 44.759628),2017-08-06,20:55:00,2017-08-06,2017,08-06
1739_255098,44.829641,-124.067745,2017-08-10 08:10:00,https://happywhale.com/individual/19932,POINT (-124.067745 44.829641),2017-08-10,08:10:00,2017-08-10,2017,08-10
1739_102028,56.97,-135.54,2017-08-10 21:33:00,,POINT (-135.54 56.97),2017-08-10,21:33:00,2017-08-10,2017,08-10
1739_150466,37.706333,-123.021556,2017-08-19 12:05:00,,POINT (-123.021556 37.706333),2017-08-19,12:05:00,2017-08-19,2017,08-19
1739_104583,44.811931,-124.064044,2017-08-26 09:36:00,https://happywhale.com/individual/19932,POINT (-124.064044 44.811931),2017-08-26,09:36:00,2017-08-26,2017,08-26
1739_129695,44.780679,-124.074612,2017-08-26 10:00:00,https://happywhale.com/individual/53697,POINT (-124.074612 44.780679),2017-08-26,10:00:00,2017-08-26,2017,08-26
1739_133703,44.6005,-124.0804,2017-08-26 10:35:00,,POINT (-124.0804 44.6005),2017-08-26,10:35:00,2017-08-26,2017,08-26
